date;CPI;target;v_cpi;vol_cpi1;pce;core_pce;cpiUS;pet;fao_Index;inf_seasAdj;IT_reg;inf_seasAdj_l1;inf_seasAdj_l3;inf_seasAdj_l6;inf_seasAdj_l12;inf_seasAdj_l24
1991-01-01;22.52;15.0;60.62767475035664;2.6759777312566957;4.480214404494753;4.150315511882696;5.647058823529405;10.238063689766363;-5.148205928237126;9.880211438175738;0.0;8.754877975056981;4.987363367678513;2.492145633177688;-0.7452128048947271;-0.7458566659402626
1991-02-01;22.44;15.0;57.47368421052632;2.7204728867005143;4.074776570436556;3.931829542614329;5.312500000000009;-7.169350461371449;-4.651162790697672;7.5491963268664835;0.0;9.880211438175738;5.352472626686741;-0.9476484176294906;-2.350165324279419;-0.5591196945495999
1991-03-01;22.47;15.0;53.06539509536785;2.648029999601169;3.7056016398168135;3.651881908493082;4.821150855365497;-2.732882750514254;-2.821316614420055;4.624008913901712;0.0;7.5491963268664835;8.754877975056981;3.7250065379097084;-2.6890485373053883;0.049399953902221294
1991-04-01;22.77;15.0;49.40944881889764;2.520100406850079;3.6770698499448695;3.5495621173370573;4.809930178432875;12.06005812076203;-7.750759878419444;3.4253976405731463;0.0;4.624008913901712;9.880211438175738;4.987363367678513;-2.915224911403984;1.433346954478972
1991-05-01;23.02;15.0;42.538699690402495;2.3922201872407745;3.8728913549539223;3.6469279268141808;5.034856700232382;16.46652409935845;-5.9006211180124275;-0.4056299534335212;0.0;3.4253976405731463;7.5491963268664835;5.352472626686741;0.2791010175848681;2.3542510624697663
1991-06-01;23.22;15.0;38.626865671641774;2.2243623533021166;3.5907611715215504;3.4681280113295188;4.695919938414161;19.702447987671157;-4.238618524332816;-0.6561570095606158;0.0;-0.4056299534335212;4.624008913901712;8.754877975056981;0.9850400514954955;1.1602375351976268
1991-07-01;23.27;15.0;34.27582227351416;2.0045168691701547;3.4979651945337364;3.5207591205011823;4.367816091954024;14.926494259040668;-1.1200000000000099;-0.6303173826844715;0.0;-0.6561570095606158;3.4253976405731463;9.880211438175738;2.492145633177688;-3.378311885736996
1991-08-01;23.62;15.0;34.97142857142859;1.6704426921863018;3.0517059665570834;3.3762500382274574;3.7993920972644313;-20.188415397070735;-0.1626016260162677;4.366159579083636;0.0;-0.6303173826844715;-0.4056299534335212;7.5491963268664835;-0.9476484176294906;-4.169394575054021
1991-09-01;23.46;15.0;26.332794830371565;1.3439051531287047;2.776692046715956;3.4284669419598623;3.396226415094339;-35.1174043399531;1.80327868852459;-0.37568082589046087;0.0;4.366159579083636;-0.6561570095606158;4.624008913901712;3.7250065379097084;-4.745905458647968
1991-10-01;23.48;15.0;21.469218830832926;0.9903519423400909;2.3831361636637904;3.304479878511768;2.8485757121439192;-35.33767607594231;5.237315875613735;-1.8299163061000199;0.0;-0.37568082589046087;-0.6303173826844715;3.4253976405731463;4.987363367678513;-4.920400470767663
1991-11-01;23.61;15.0;17.696909272183458;0.5876165261614053;2.47791457715536;3.3733258505361796;3.0665669409125185;-30.448916408668726;4.038772213247177;-2.511859447496905;0.0;-1.8299163061000199;4.366159579083636;-0.4056299534335212;5.352472626686741;-3.2950859510703503
1991-12-01;23.91;7.0;10.032213529682465;0.5008258331509345;2.6384774077463646;3.483740022114179;2.980625931445613;-28.605918718220725;3.554119547657497;-7.577651014760427;0.0;-2.511859447496905;-0.37568082589046087;-0.6561570095606158;8.754877975056981;0.3175563288222598
1992-01-01;24.02;7.0;6.660746003552398;0.5164645254617365;2.3889730197484527;3.2509419743783186;2.672605790645899;-24.59633799431067;6.578947368421062;-8.919903228946819;0.0;-7.577651014760427;-1.8299163061000199;-0.6303173826844715;9.880211438175738;-0.7452128048947271
1992-02-01;24.27;7.0;8.155080213903743;0.5179388053239634;2.596259286144531;3.246509251048346;2.8189910979228294;-7.445305267261116;6.829268292682933;-5.364662099283046;0.0;-8.919903228946819;-2.511859447496905;4.366159579083636;7.5491963268664835;-2.350165324279419
1992-03-01;24.73;7.0;10.057854917668019;0.5484440801856787;2.824274243360092;3.2892368610511147;3.189910979228472;-4.753272910372608;6.612903225806432;-1.7166458418681456;0.0;-5.364662099283046;-7.577651014760427;-0.37568082589046087;4.624008913901712;-2.6890485373053883
1992-04-01;24.92;7.0;9.442248572683365;0.5963900238986771;2.914701439625156;3.421899558416275;3.1828275351591495;-2.7853815492484335;6.260296540362442;-1.2554583703695834;0.0;-1.7166458418681456;-8.919903228946819;-1.8299163061000199;3.4253976405731463;-2.915224911403984
1992-05-01;25.1;7.0;9.035621198957443;0.6507216273979517;2.624833069826682;3.1548187022900853;3.0235988200590036;-1.4124293785310549;6.930693069306915;-1.0045894129401982;0.0;-1.2554583703695834;-5.364662099283046;-2.511859447496905;-0.4056299534335212;0.2791010175848681
