;core_pce_l12;energy_l3;fao_Index_l6;ext_gdp_l12;imp_us_l3
2012-07-01;1.7343971521115886;-2.4264451133715115;-8.451757666417336;-0.3246247064154785;0.8397480755773179
2012-08-01;1.8392159295329114;-5.152444807429202;-8.866279069767435;-0.298553753415141;-0.7686932215234088
2012-09-01;1.8505698432543571;-13.776132327907408;-6.329113924050644;0.22553822001563206;-2.4613220815752457
2012-10-01;1.7445939253879272;-11.419863191632762;-8.797653958944284;0.4477443052692128;-3.300561797752821
2012-11-01;1.8278484142848272;-1.016929675486622;-11.982248520710048;0.2217407164103673;-1.7618040873854879
2012-12-01;1.975812266930399;-0.7498461858722827;-14.148148148148143;0.2578882818167462;-0.6351446718419029
2013-01-01;2.0609972965471846;-1.5349716270459335;-8.333333333333325;-0.83319598768575;0.0
2013-02-01;2.024565688075275;-6.217629858806961;-7.218045112781946;-1.561003417404597;-1.406469760900142
2013-03-01;2.04405737704918;-5.186921758005125;-3.9877300613496924;-1.1889449062221764;-1.9690576652601877
2013-04-01;1.9647530258423362;-3.5456853767311114;-1.352426412092289;-0.8690692320169363;-1.4767932489451407
2013-05-01;1.8254688599487867;-4.761093538304917;-1.9825535289452856;-0.720862324157627;-0.6329113924050445
2013-06-01;1.8194042622549977;-10.726779774505724;0.6552006552006606;-1.0153428427006985;-2.0804438280166426
2013-07-01;1.7739983114465563;-10.339251073819344;0.8169934640522847;-0.7909650953421792;-2.706453851492019
2013-08-01;1.6354499771585207;-3.502198093888531;-1.674641148325362;-1.4080848251096614;-1.8309859154929553
2013-09-01;1.6921641033964985;7.248649798319562;-2.30524642289347;-1.5499612423346485;0.07209805335257613
2013-10-01;1.8890883095549427;5.629503777246159;-1.205787781350487;-0.998925381617301;0.8714596949891185
2013-11-01;1.7839073946654738;1.687436907966311;2.6050420168067134;-0.8571526747622624;0.0
2013-12-01;1.6890253757879448;1.7395072181197513;4.3140638481449445;-1.18839526168053;-0.7102272727272707
2014-01-01;1.5943517847071043;1.6675783134265654;-3.439803439803435;-1.383497726743758;-1.62889518413597
2014-02-01;1.5750407338120942;1.5558846412248695;-5.834683954619124;-1.4533557288325267;-1.783166904422251
2014-03-01;1.4960590391083883;5.175573858731353;-7.028753993610226;-1.1440967517323894;-1.147776183644189
2014-04-01;1.4206083451967944;0.7658600361460932;-4.193548387096779;-1.1416599385760196;-1.2847965738757905
2014-05-01;1.4271835908940878;1.9198843313348313;-3.9644012944983764;-1.1880898107878315;-1.0615711252653925
2014-06-01;1.4887443721860905;1.5777376150343692;-3.82424735557364;-1.0046952199689025;-0.4957507082152923
2014-07-01;1.5131980050573146;4.4675118495072885;-5.834683954619124;-0.6758916737431415;-0.3566333808844524
2014-08-01;1.5671820688001992;4.9777451590863775;-3.8929440389294356;-0.7361337921500724;0.5021520803443202
2014-09-01;1.5552673583399956;6.913611043560541;-0.6509357200976451;0.07306032718247374;1.2247838616714635
2014-10-01;1.5256463844270707;-0.21311364311561443;-1.1391375101708734;0.2864219430810388;0.8639308855291405
2014-11-01;1.5935819307890453;-6.103016667269856;-0.6552006552006495;-0.06483451770118102;-0.2869440459110528
2014-12-01;1.65799094015735;-9.997796276292625;-1.3234077750206907;0.5541659208262287;-1.3590844062947083
2015-01-01;1.5415729000406442;-15.857409681591616;-1.2722646310432517;-0.17411390248105585;-2.087832973362136
2015-02-01;1.4822956273764287;-20.839453433732924;-2.753872633390708;-0.6483581205156707;-3.05010893246187
2015-03-01;1.581837067814229;-36.374714976638046;-6.099656357388328;-0.15918524487487573;-5.587808417997109
2015-04-01;1.6962723525399737;-46.65930471837899;-7.912457912457905;-0.8102303128735026;-8.893709327548816
2015-05-01;1.7665297416857628;-43.16758112918077;-8.845829823083406;-0.909016472876313;-10.22889842632333
2015-06-01;1.7173051519154603;-43.67047599536812;-11.082910321489003;-1.0643803986533402;-10.8185053380783
2015-07-01;1.7741983124440086;-43.08380526366673;-13.339070567986234;-1.3161282537753252;-10.450966356478164
2015-08-01;1.6944485420661737;-40.1450666150973;-16.87763713080169;-1.008877456190519;-9.707351891506066
2015-09-01;1.7063035982671781;-42.5475016381908;-21.7035217035217;-0.6705204344203403;-9.89323843416371
2015-10-01;1.5821202764299436;-45.41558548903559;-22.057613168724277;-0.7034899183325725;-10.492505353319048
2015-11-01;1.5128089711724746;-49.8074577897354;-21.681780708985986;-0.3431456855608432;-11.366906474820137
2015-12-01;1.4697116277251787;-47.83588750592983;-20.78792958927075;-1.0426300675570903;-11.602610587382156
2016-01-01;1.357077304590626;-43.25857272100379;-19.415807560137466;-1.4483565994213043;-10.661764705882348
2016-02-01;1.3962474021602223;-43.04042293016761;-20.707964601769913;-1.9994600101719866;-9.513108614232213
2016-03-01;1.3595107319543498;-39.11057978821746;-18.57273559011894;-1.8797236314903054;-8.301306687163724
2016-04-01;1.3384655760650732;-36.805618866300016;-17.367458866544794;-1.829678616631592;-6.507936507936507
2016-05-01;1.2846760656310297;-42.0380054769075;-18.94639556377079;-1.8151269026904064;-6.613545816733069
2016-06-01;1.2899786780383726;-32.4112745817104;-17.126546146527122;-1.5243276474918839;-6.065442936951316
2016-07-01;1.1937815012237563;-29.77599062657338;-15.690168818272088;-0.9059714681035125;-5.275779376498802
2016-08-01;1.2291118675537671;-26.767705517827878;-12.690355329949243;-0.7387598716268282;-5.217391304347818
2016-09-01;1.2343532684283565;-21.2462994357824;-8.577405857740573;-1.068499354285883;-4.660347551342802
2016-10-01;1.1579770141562529;-17.516410899795275;-5.807814149947199;-1.2787835918864658;-3.6682615629984094
